Title,Source,PublishedAt,Description,URL,RegionSource,TaxonomyCode,RiskCategory,AffectedSupplier,ImpactedLocation,EstimatedSeverity
Air India grounds Boeing Dreamliner jet after possible defect with fuel control switch,Reuters,2026-02-02 08:00:00,Air India grounds Boeing Dreamliner jet after possible defect with fuel control switch  Reuters,https://news.google.com/rss/articles/CBMixgFBVV95cUxQUk9wbzdKWkY3MExTSU4xT0lFMHB5UjBzR0FUb1NsX2xPdWZ0UXU3Qm1GaExvTXhVdnVkakh6U3YteW81d1VKZVNMb0JUOFVVUHJkUDMwbHJCVzN0UnF0dkYtclp0UldZY0dmNzlFdVJMVjM2ZEJ2QmZhbVZ6Si1BOUlPTmV6d3BUcUNjRFZPd3B6SDlwdTRzNS1jMzRSNmZrQ2FSQzhzNHl1RzlZV0Y2UndEVUNyTFNnT2ZMclZ3aWYzRmg5cXc?oc=5,United Kingdom (EN),QS,"Quality & Safety (Supplier defects, quality escapes, airworthiness directives, recalls, inspections)",Boeing (Direct),"Renton, WA, US",7.0
Boeing supply chain shows signs of stabilization as 737 output trails target: BNP Paribas (BA:NYSE),Seeking Alpha,2026-04-01 07:00:00,Boeing supply chain shows signs of stabilization as 737 output trails target: BNP Paribas (BA:NYSE)  Seeking Alpha,https://news.google.com/rss/articles/CBMixAFBVV95cUxQankzNURYVXRMbkJ5bGJSOXVHOEsxaGQyd1BNNUVrbUxLXzVtdUtwZDNRVlRhaGwxeE5FWWtrNUwyM2pmdTF3NjBzRWlpNzhIXzQ0ZlAwWHRpS0d5X1J1ZmR5c3IyNnJFeUZ1WlZaLXdJRGEyOEI3Uzhlc08wWXdGbm4zSWtieUZhOFJRd2lXQUFBLUU2Nl83dTZMSV9VSUJZLXp4NFBndFR4RGhCbG9BQmFRMTVFaU9WSW5oV2JvOEdJa1JR?oc=5,United Kingdom (EN),LT,"Logistics & Transportation (Rail delays, port congestion, shipping/air cargo capacity bottlenecks)",Boeing (Direct),"Renton, WA, US",2.5
Confirmed: Boeing 777X To Enter Service In 2027 After 7-Year & $15 Billion Delay,Simple Flying,2026-04-23 07:00:00,Confirmed: Boeing 777X To Enter Service In 2027 After 7-Year & $15 Billion Delay  Simple Flying,https://news.google.com/rss/articles/CBMihwFBVV95cUxQWlZBUHlNRFIwbC0xR1c1Unk0ZU01S1hvTXB5WTdtRkpsdnJ3LS1iN003MjRWOVcycjhUbzVkdjE2M1hDSzdLMG5WaFZyc19YWkZJSTYtWU5ocURQZW1wUWZkQWpjUUE5X2U1Rmx5Q3Jaa0pWdXYydlpxa3VrRlFqcGpiY0FabjQ?oc=5,United Kingdom (EN),LT,"Logistics & Transportation (Rail delays, port congestion, shipping/air cargo capacity bottlenecks)",Boeing (Direct),"Renton, WA, US",5.0
Boeing 737 MAX 10 nears approval but faces safety test backlog,MSN,2026-05-02 07:00:00,Boeing 737 MAX 10 nears approval but faces safety test backlog  MSN,https://news.google.com/rss/articles/CBMiywFBVV95cUxNT3JySVUzNnZxZ3gtSmJoSmU1dnRibjVBYVhDUERBMXpydEJWUGtlTS01SkxCb0Q0NlV4MDJGMmNRZzhvRWFBeHdkdjhvbVBnRzlCZDA0WF9yTGo3MjNGdFVSMEJtbHgyT1g3cmRKXzA4N3hHOVVhTnRIdi1SMGlmb29lUnhKRkg2ckt2T1hKeWR4M0VEN1d5UEJESVZkRndPUVVJc1h1bGwtS2gzdXUxdHNsX3Y1RlVQeFFxcV9SZ1hXd3lZT296UVFydw?oc=5,United Kingdom (EN),QS,"Quality & Safety (Supplier defects, quality escapes, airworthiness directives, recalls, inspections)",Boeing (Direct),"Renton, WA, US",2.5
Boeing revenue climbs with more aircraft deliveries,marketplace.org,2026-01-28 08:00:00,Boeing revenue climbs with more aircraft deliveries  marketplace.org,https://news.google.com/rss/articles/CBMinAFBVV95cUxNdVRpV1hHOFFLYWlkNG8xSXJIdkZZeEk3bE9XU0xOakNfcWx0SnZOcmZqSEdmdU43Nnl2Q0locGdhN0g1R1lZc3U4Q0hFZVBiLW1OUVhNb3Bjd081WWdXQjNIUm1zTXVlQ04xb1cxM3BxeTRkd1VYdFFVQTRIdWVGUW81aHFGZnJQOEZ3cVhmTm14ajV6a1lSbUZKQ2E?oc=5,United Kingdom (EN),CS,"Cyber & IT Security (Ransomware attacks, IT/system outages, data breaches at key suppliers)",Boeing (Direct),"Renton, WA, US",2.5
Boeing Reports Q4 Deliveries as New Orders Add to Backlog,AVweb,2026-01-13 08:00:00,Boeing Reports Q4 Deliveries as New Orders Add to Backlog  AVweb,https://news.google.com/rss/articles/CBMifEFVX3lxTFBjN2x6VVJWYVV4SkdhejdWNGlJVFk2YzFTWmd1ZktIclBBUXlpdWNUUGRkZm5Jei1nX1ExNFVhQWVNM0E3TXplNFpVaGJyNWMyOFNac3cwVEV4cjRQdlhwNjhoMGVzY0tZSjR6SUotRHpZS3lBWUxwUUJMeHk?oc=5,United Kingdom (EN),LT,"Logistics & Transportation (Rail delays, port congestion, shipping/air cargo capacity bottlenecks)",Boeing (Direct),"Renton, WA, US",2.5
Safer Flights? Boeing Files Patent For Aircraft Tail Strike Prevention System,Simple Flying,2026-01-28 08:00:00,Safer Flights? Boeing Files Patent For Aircraft Tail Strike Prevention System  Simple Flying,https://news.google.com/rss/articles/CBMie0FVX3lxTE8xZ3JpNXZoRmppdGRmYjkyZjJQTVh6czE2bGRmLWEwdFhYRFFfVDNlbmhzbjJIR0xReHpHc1cxVmZPTHlLNkhaWDBTSkxHdEptSkliV0o0bjV1SHFfN1ZSZjhjNnE3MU94V1NCSFROZXdfazhwVDRzbmZ0cw?oc=5,United Kingdom (EN),LW,"Labor & Workforce (Strikes, union disputes, labor shortages, layoffs, negotiations)",Boeing (Direct),"Renton, WA, US",5.0
NTSB report reveals Boeing knew of fatal defect in UPS plane that killed 14 in Louisville,World Socialist Web Site,2026-01-17 08:00:00,NTSB report reveals Boeing knew of fatal defect in UPS plane that killed 14 in Louisville  World Socialist Web Site,https://news.google.com/rss/articles/CBMiaEFVX3lxTE80UlRSczZqX1YweEJlanBVS3NGMXM0elFndHVyWHpLMEs0S2FMQ0VIeHlVV3VHZTk2UGNpWGVnVzNKRC04OVpOWl8xSTA3NjFIeFJkS0J3ZXMzTGpJakhsWUwxRnFSTVVD?oc=5,United Kingdom (EN),QS,"Quality & Safety (Supplier defects, quality escapes, airworthiness directives, recalls, inspections)",Boeing (Direct),"Renton, WA, US",5.0
New cybersecurity rules for US defense industry create barrier for some small suppliers,Reuters,2026-02-21 08:00:00,New cybersecurity rules for US defense industry create barrier for some small suppliers  Reuters,https://news.google.com/rss/articles/CBMi0gFBVV95cUxNT2pkNDRGMWRQWmx5Z3ZfX01BRzZkdE9tNDRjSXpyX3hsTTlqV2FjMEZvVzAyN1A5eHFtQl9HRm56QkpVeTVobGFGY2JJa3FwWWl0Wm84dFNvRVlkR2xrY2l4OXAtMUo5cmVSZmNPS0FkTndSRGVMYjdiTnMwZzhoZ3FhOVNwVVJaTms2WXFqUERycktYXzNPNVdtanNmX1NOY1hZamUta2UxT2wxN3FTbFZPN2l5Mjk0SzVzNFZOanBJOWxTZ1FLbXNzeUxWczBEMFE?oc=5,United Kingdom (EN),CS,"Cyber & IT Security (Ransomware attacks, IT/system outages, data breaches at key suppliers)",Undetermined Supplier,"Toulouse, FR",2.5
Boeing's airplane deliveries are the highest in 7 years. Now it's about to pick up the pace,CNBC,2026-01-11 08:00:00,Boeing's airplane deliveries are the highest in 7 years. Now it's about to pick up the pace  CNBC,https://news.google.com/rss/articles/CBMiggFBVV95cUxOWWJPZHpRVHVCTWNpZms2UzV6UTFzYUxtSjZXcjAxZTlpNm5KTEx2TkNrTWMtZ0V3cXE1enVnLTFCYUhPQUh3Tk5ORklBRnFqVV9UZVlWbldBWGtRdF9FSDJjZzBVZ2pNamcweEUza19EdG5mQ0VGSzNCMzVDbXRvSlpR0gGHAUFVX3lxTE5mSlM5RU5jR2diTWNDQzZTRXk5OXBhTDlSMkxQYXp2WHhxVWQxYllxVXYtM0hWTDgtRm5ONTNHa0owUVBHcFNoVk1pZVVfVWFLSDVubW1oMjNFSXQ0QWV6dzZaUV9POVJXT0ZxQTR5TXkxemJQRmhtUnlJMlcxZW91eDlhN3djcw?oc=5,United Kingdom (EN),CS,"Cyber & IT Security (Ransomware attacks, IT/system outages, data breaches at key suppliers)",Boeing (Direct),"Renton, WA, US",2.5
Boeing (BA) Valuation Check After New Vietnam Aircraft Orders And Growing Backlog,Yahoo Finance,2026-03-30 07:00:00,Boeing (BA) Valuation Check After New Vietnam Aircraft Orders And Growing Backlog  Yahoo Finance,https://news.google.com/rss/articles/CBMinwFBVV95cUxNdHZoZ3c3c0FhX3JvVFBFeDJFaVZadERpS3lYU29iYlE2MWxzYlBod19qbm5jdHg4V1k3MGhvZUpWWjVTTlprQ28xZXFOOEJKZzJZOTRLT19MYWJWX19fal9wSjcxWFduSVhtdDBaSUtSSGo5SjFSTktZcjBmTklSWDRtdThZX3RyV3lFMzk5MndZRnV5ZFRFX3FhOUZqUDg?oc=5,United Kingdom (EN),FC,"Financial & Corporate (Supplier bankruptcy, distress, mergers & acquisitions, re-verticalization)",Boeing (Direct),"Renton, WA, US",2.5
You'll Never Believe What Caused This Ryanair 737 MAX In-Flight Engine Shutdown,Simple Flying,2025-12-20 08:00:00,You'll Never Believe What Caused This Ryanair 737 MAX In-Flight Engine Shutdown  Simple Flying,https://news.google.com/rss/articles/CBMikAFBVV95cUxPRk9wTHZnWHBSZW1ZNGNCRHBZb0FOX1F3eTJXWUxkTFhpblNRTS0tc2FyeVNZMkVDLUltZGJyeno1R1JxajctVWxrQkE4QzZCNmRoblYzX2VsVF9jTnVoamZpUDZOMHFOS1BBY2J3dWtfRnN4eU9VNXVoeG01djk4UE1MbEgyU1AwLTlkV1poNm4?oc=5,United Kingdom (EN),MP,"Manufacturing & Production (Autoclave downtime, kiln shutdowns, factory floor capacity constraints)",Undetermined Supplier,"Toulouse, FR",7.0
Air India says fuel switch ‘defect’ grounded Boeing 787 jet,Free Malaysia Today,2026-02-03 08:00:00,Air India says fuel switch ‘defect’ grounded Boeing 787 jet  Free Malaysia Today,https://news.google.com/rss/articles/CBMitwFBVV95cUxQSUF4eVhVTTBNUXpsbWhUSHZLbVIwQjNCOVF1NGdVZnFZdWx2MUN6TTVSSFNtcXhIbktiY2trRy1GS19jbU5iYmFybDh6TWg1OFE2MTk4R0ZyUzk1dHdsN0tjY0VhUzhDNVJMNE5iSnFIdXMyZnB4bHJHeGZjUFk5OTk0bkRxVzQyU2lBdzNaZG83ZW9fWUkwWVpBUEZvN1Y2YUxwZUpIWlllRkRXZ1BoZzlrWDIwNUE?oc=5,United Kingdom (EN),QS,"Quality & Safety (Supplier defects, quality escapes, airworthiness directives, recalls, inspections)",Boeing (Direct),"Renton, WA, US",7.0
"Air India pilot reports fuel switch defect in Boeing 787, aircraft grounded",BusinessLine,2026-02-02 08:00:00,"Air India pilot reports fuel switch defect in Boeing 787, aircraft grounded  BusinessLine",https://news.google.com/rss/articles/CBMi4wFBVV95cUxOQXZhZkxOTzl6dVNOcjNQckgzZ01uN2FBUnoxck9lVmpPNHlrOEVUOHZod3liTFJGZnIzYzh2S1lMNDNLbnV1SGx0UWhmNjdLZVZDaDE4Z1ZWdEMzTHZHRTU0TmRVM0FydC1kSVM4TEs2cG13aVFEMHF5MjlON25sMUEySlVEN21HanNhZG9Wa0tiSlBHcTlkOFR2ZGFzdTE4X0k5OWNGSXlzeExVbkM1QkNISXE0QS1hSmY0dHZKblRJSW9IMVJOVXpDbGVxaE9IN0ZnU2pEUzZxUmEtZ3NQZGUwc9IB6gFBVV95cUxPS0lwb1hoZVEwcFk2VHByaTlTaEg3Y0l1SHBEbGtjUnNTSVhxWHVEdkh5ZC1YUWtDSnZlVWpDYndrU0NMN3RSTDRrMGVZNmstN1FnTHh1THF5NDZYMDE5R2lWV003M1kwektmZlpjTnlCUGJJSFRLVWFfM0dzN2dKNmEtdWNaVmZtbXp3OUVvek9NMXVQNkN3QnQ1R21zZVZXTHFBZkpDQldieTdCQkJiNEt0MXNlVkFDN3pIYzE5Wlhxd2tVcVlmNmpZNXd2V0ZvZXNDeml2M1BVODdhTkpFN3NNWVRvWTVlVkE?oc=5,United Kingdom (EN),QS,"Quality & Safety (Supplier defects, quality escapes, airworthiness directives, recalls, inspections)",Boeing (Direct),"Renton, WA, US",7.0
"Boeing knew of defect tied to fatal UPS plane crash in Louisville, NTSB finds",WDRB,2026-01-15 10:28:03,"Boeing knew of defect tied to fatal UPS plane crash in Louisville, NTSB finds  WDRB",https://news.google.com/rss/articles/CBMi5wFBVV95cUxPQzdMSGswZFloNHNNMDB0RjBTVktYU0ZFVjFQSVNmUl9XckFmQmx1Sm4zYU1XSnFYS01PRjkxQWJMZzdSUEhmZ04zM0ZoQWhBQ0E5VjlzT1ctR2hsNFlEajd6bV9pUUFMZmVzck44QUN1QzBaaHFNQ01BUlNlVWdkQWt6NXEzdGJXekd1cmlwZl9SbDNJVExkU1BmN0F6ZGVSTjF6bG1xVE9STEJsNGRNWUppdFhQczFUU3ZxYm16a1pKbjNyTnZmU3dRUEVJRHVyVVVkTVZxSjB6RUx6Vi00QUd4T1Uxa0k?oc=5,United Kingdom (EN),QS,"Quality & Safety (Supplier defects, quality escapes, airworthiness directives, recalls, inspections)",Boeing (Direct),"Renton, WA, US",5.0
Boeing: Supply Chain Challenges Plague 777X Delivery,Supply Chain Digital,2025-10-30 07:00:00,Boeing: Supply Chain Challenges Plague 777X Delivery  Supply Chain Digital,https://news.google.com/rss/articles/CBMie0FVX3lxTE9hMnJCcmQyUlozNmdndXhMVU40RFUwSjQ3LUc0bFEzVC1MRW5qVHdaaUVrRmlUZ0NxZG4xMWNpOHFwMk9fQ3NkTnVpd3poNWU5VHdaMU9nTUw4WnpfTlBjMjZPdkNvMVRIUEluZ1hldmVkajgzUzllZzRDWQ?oc=5,United Kingdom (EN),LT,"Logistics & Transportation (Rail delays, port congestion, shipping/air cargo capacity bottlenecks)",Boeing (Direct),"Renton, WA, US",2.5
Sun Country Airlines Boeing 737-800 Damaged After Tail Strike In Milwaukee,Simple Flying,2025-12-31 08:00:00,Sun Country Airlines Boeing 737-800 Damaged After Tail Strike In Milwaukee  Simple Flying,https://news.google.com/rss/articles/CBMilgFBVV95cUxNaVBmajNEOFlBWjZ4MGZrRC1saEFub0lPTE1xdTRnVFk1eVE4amNLd19Sb3RxNDlNM3dabkFVZERhUE13cHZUbkw4cWw0TFUwQmZUS29TcDYwa3AzT0Y5elp3VVpLVmRPUy1LYWMtWGk4bVUwOEpjbFdIamVzTEp4a0J1SkswNmJPcmRlUm02RHVzWllsWHc?oc=5,United Kingdom (EN),LW,"Labor & Workforce (Strikes, union disputes, labor shortages, layoffs, negotiations)",Boeing (Direct),"Renton, WA, US",5.0
Trump's new Air Force One jet from Boeing is delayed again,CNBC,2025-12-12 08:00:00,Trump's new Air Force One jet from Boeing is delayed again  CNBC,https://news.google.com/rss/articles/CBMinwFBVV95cUxOMXFSRDluYzRUQy0wbHhrU0QtS3ZfMnZxMzlNeUpqMUs2Y0wyYm5DYkplMWFCRTNOY3FLdy1ueWthYklra1BtNy1jM2xXQVpqUTJ1Q3hvY01YMW9GS0M4ZzlUaFBVUmhkWmVPc0JKYkRrblNRTUI4OWZhZmFJWUtFd0V0aU5aR3pocHU1M0ppQ0x5VUpQYmdsc3lQbEZpa0nSAaQBQVVfeXFMTnZiS0Vta0g0aUpIanRkMEhmYWdCZWZDMnFTLUR4dG42UmM4ZGhRTU5kYUkzVzltTFl6bXVKQ2pzNC1DV01LN21CTkFKbkFidjExUDV5emwzRlg5VVVDSDZaN3dvemlyTl9KdXdlRG9sZGI2Z3lQbHlVZ2J2ckN1VUMzdDluU0dkcF9rMmNwRmVEN3pmUVNOblVSdTEtclAxdEYtQ1E?oc=5,United Kingdom (EN),LT,"Logistics & Transportation (Rail delays, port congestion, shipping/air cargo capacity bottlenecks)",Boeing (Direct),"Renton, WA, US",5.0
Boeing defence workers go on strike in new blow to aviation giant,BBC,2025-08-04 07:00:00,Boeing defence workers go on strike in new blow to aviation giant  BBC,https://news.google.com/rss/articles/CBMiXEFVX3lxTFAwdUdsOFRUN2RpS2JsNGhBdUJOc2xYcjE0NXlwTWU2NmEwWmE2OEgxVzFNU0dCdmFLV09BM3k1R1ktS2pLSHRkSG9PaTFEX1dRVmgwMkxPbmdGQ01h?oc=5,United Kingdom (EN),LW,"Labor & Workforce (Strikes, union disputes, labor shortages, layoffs, negotiations)",Boeing (Direct),"Renton, WA, US",5.0
Boeing hit by $5bn in penalties as new jet delayed,BBC,2025-10-29 07:00:00,Boeing hit by $5bn in penalties as new jet delayed  BBC,https://news.google.com/rss/articles/CBMiWkFVX3lxTE9fUFZNNy1mTmgxZEpLNkRfQU1tcEcxbENaZ3VkNzZNaEhNY1dUVUY1VDZGbVlOR3JnS0JNWGhsd2xCb0psY0I4OFpfNV9Kc3BsOEhvQlREczIxZw?oc=5,United Kingdom (EN),LT,"Logistics & Transportation (Rail delays, port congestion, shipping/air cargo capacity bottlenecks)",Boeing (Direct),"Renton, WA, US",5.0
Boeing takes near $5bn hit due to delays in delivering first 777X jets,The Guardian,2025-10-29 07:00:00,Boeing takes near $5bn hit due to delays in delivering first 777X jets  The Guardian,https://news.google.com/rss/articles/CBMifEFVX3lxTFA5NjVDOXFyYUpPQl84RGplSDlrWVpFdWZlSldpTmdCYlY0R1V0VGpNWjdVME5VUlpQZDV6aHJzY045WDdkUG1WaXpCWWdMVHZIVFJIcWo3M082YlJwWnBzem9kRzNVU0JKeGduNzdUdFQ5WG1jallCbzM5YUc?oc=5,United Kingdom (EN),LT,"Logistics & Transportation (Rail delays, port congestion, shipping/air cargo capacity bottlenecks)",Boeing (Direct),"Renton, WA, US",5.0
GE Aerospace workers strike in Cincinnati and Kentucky over contract dispute,USA Today,2025-09-04 07:00:00,GE Aerospace workers strike in Cincinnati and Kentucky over contract dispute  USA Today,https://news.google.com/rss/articles/CBMipAFBVV95cUxPMXVCN1BWTW1xZ2JkcUtqUFFiU1Y2Q0IxaFhEM0ZPTXpreXJ0MklKT2NpRFUyaWZXYTFVRjB6NlNCaGhLU3RMUmtraDNDZVFFR3NaNklqUlpoNkI0ZTNsWXg2ZE1UcFotV2ZsZnVPc3pSZlRidzFlNzRDRHE4WGJzTlczbTdvRHdJR0lKUGFyYmFOSEtBSE9md2FnbHgzWmhxaTNYZQ?oc=5,United Kingdom (EN),LW,"Labor & Workforce (Strikes, union disputes, labor shortages, layoffs, negotiations)",GE Aerospace,"Evendale, OH, US",5.0
Strike by DHL Services workers set to commence at Spirit Aerosystems next Monday,Unite the Union,2022-08-10 07:00:00,Strike by DHL Services workers set to commence at Spirit Aerosystems next Monday  Unite the Union,https://news.google.com/rss/articles/CBMi1gFBVV95cUxPenR5MDdRMjZaZTVJOXBFR2dHU2J0OW5vRmpnMDFZYkZqRXdMRVMxMmE1RDN5QWxqRXlsQWFIc2MxZ1dXcUlzRV90X0puSFhPbnpBTzJ3YnlzYm9jY1FHVENEWmtJR0NWQmdRT0pHWW51Q1RqTWtYbWtBZzh6eDhaR05aQ19TRGczbW9RcXNhSF83WmVnd1hyNmo5S1VpRTJqTzgySDdiOG1LcUtJQml0UUpFZmNlQ2NwVkNCajRZRmNCVUw2NDY0OTh4ZzR1dmltVzQ4Ymln?oc=5,United Kingdom (EN),LW,"Labor & Workforce (Strikes, union disputes, labor shortages, layoffs, negotiations)",Spirit AeroSystems,"Wichita, KS, US",5.0
UAW strike at GE Aerospace could end this week,WVXU,2025-09-14 07:00:00,UAW strike at GE Aerospace could end this week  WVXU,https://news.google.com/rss/articles/CBMifkFVX3lxTE1wb21xaEM0SkptVXYtbDBiSEJxWjJ1VUZiaW9FbkZfN21EbmdQTTV2UUpIQktneDZoaUR5SFVQUk1mNFVBZ1h4SHIyZDNfMnpfcWVoMXpGUmlGaldzd1JXa1RrX1N0RmFfaWpuNWtURzAwUzFFYlROUGg2ZVFldw?oc=5,United Kingdom (EN),LW,"Labor & Workforce (Strikes, union disputes, labor shortages, layoffs, negotiations)",GE Aerospace,"Evendale, OH, US",5.0
Call for DHL supply chain workforce at Spirit Aerosystems in Northern Ireland to vote ‘Yes’ for industrial action over threatened real terms pay cut,Unite the Union,2022-07-21 07:00:00,Call for DHL supply chain workforce at Spirit Aerosystems in Northern Ireland to vote ‘Yes’ for industrial action over threatened real terms pay cut  Unite the Union,https://news.google.com/rss/articles/CBMiqwJBVV95cUxOVU9FV2hWTjdZVHdLS3VQWGs2SnhESUp1WjFydFBlTlZQR2g0aUdfMnZWQmZKdUVIb082ZlJzaGcwVmc4NUpld0tVTVU1bmhTNWFuQ190Q2tzRDhzWWl6RVFIRTQxeGFFeWYwUlRVZUNBS0tBSTUycnFubGNNS2FSdEVUR2hVaWFtczc1dmZSV09FX0dUcjB1RjhxbVdnR3FKZDY4MnluaURha09kQV9vb05SejhlRzNZTVhneWVfU0g3NllmTVNCUGZuOERrNXIyUmVPVHdVMzI3bE82cVBHM01Tc09Nby1WY1d6UXprbEp4d3VwUUFCeHZSRmdwdVNhQy1DaFZuYVNNYWo4dm5GVnJ5RzFIcUgzX1BpbUNqaFJQdWo2LWp4dGFjQQ?oc=5,United Kingdom (EN),LW,"Labor & Workforce (Strikes, union disputes, labor shortages, layoffs, negotiations)",Spirit AeroSystems,"Wichita, KS, US",2.5
Spirit AeroSystems expresses “substantial doubt” about company’s future,Aerospace Global News,2024-11-07 09:22:38,Spirit AeroSystems expresses “substantial doubt” about company’s future  Aerospace Global News,https://news.google.com/rss/articles/CBMiqgFBVV95cUxNUkY4RWtrbTZhQzJXQnNCNklIQUdQeXE0QkJlSDRrZ3ZfcENERFd3UHh3Wk0za255WnhmQzU5Zl9ydHZJZzVlbVo2RkRNU0FhT1FYSldPZzhfYmt3TWdablhqTVlyZ25jNTlybjIwWTBLanJtem5HajY2b2M3aktQVjlrRXJ2dDhzNVN6OWZKaHFQRFZ6M2J5TU1oX0laMlVUQmJBSlZob3NUQQ?oc=5,United Kingdom (EN),CS,"Cyber & IT Security (Ransomware attacks, IT/system outages, data breaches at key suppliers)",Spirit AeroSystems,"Wichita, KS, US",2.5
GE Aerospace: Aviation Supply Challenges Will Continue In 2025,Simple Flying,2024-06-22 07:00:00,GE Aerospace: Aviation Supply Challenges Will Continue In 2025  Simple Flying,https://news.google.com/rss/articles/CBMibkFVX3lxTE1sYXlta3JQX0hSVTZKYV9QREl5eW1KdUs3ZkwwdWtGTnp2UmpTNmhkdkttcms2X3VDRUI0VlNES3ZiRXVhYWp0S1IzaGVZalU1VjJjZjdDT3F2QjVaWlA0dGs5bldHcUV5Mko2cHN3?oc=5,United Kingdom (EN),MP,"Manufacturing & Production (Autoclave downtime, kiln shutdowns, factory floor capacity constraints)",GE Aerospace,"Evendale, OH, US",2.5
Digital Disruption: The Global 7500 Showstopper and GE's Digital Connectivity,GE Aerospace,2019-10-23 07:00:00,Digital Disruption: The Global 7500 Showstopper and GE's Digital Connectivity  GE Aerospace,https://news.google.com/rss/articles/CBMizAFBVV95cUxNaEFpbFdzV2RnM2FKZ0lSWFpRT3VaS00zNE9rZ2licHJxT0UwYk1PRW1WYUgwVmliWkJnXzJyby1lTl9tWDk1VE9nZXRuUEotZDFZX0xSZndWRW9EMlQzUEZqVklkaENNdHkwUldfRmFqTVlaN3lUTDYxWUQ0U0N0WE1VMllZMWZZcWZHVUZCTlF2QjRXbTJwOTRlM0RNSi1KSlA1RUNvMGJ3cHd4R2t4eTdQZ2ZRY2J4MExQcmtmZWU0SFhCd2RTck12NHM?oc=5,United Kingdom (EN),CS,"Cyber & IT Security (Ransomware attacks, IT/system outages, data breaches at key suppliers)",GE Aerospace,"Evendale, OH, US",5.0
Boeing Company stock (US0970231058): Strong April orders with 135 net new bookings,AD HOC NEWS,2026-05-13 07:00:00,Boeing Company stock (US0970231058): Strong April orders with 135 net new bookings  AD HOC NEWS,https://news.google.com/rss/articles/CBMiyAFBVV95cUxOTjBGYUlhSGFXYnQtVDhsZVM1RDdvMVNLNDZvb0FDaWZ6clJOUDlWYnBLOXkxWk95ZkM2QU9MQllfSkV5RW1nbjY1c3VHY3JCQXFGdWpSTHFwQ1ZHcUJLMnNjUnVpMF84OWVraHVFVU9KclQ4V1ZMS0wtRkNLa3NpRFN2NTd3c0xtdGNtT0l3VWFQbzJjUk5ybl9JOHlLN2tiUjRjMDRnaDZUdGotdFR4Sm5KWnV3T0FqMzlLMGNja2xubzJ0ZWZzZQ?oc=5,Germany (DE),CS,"Cyber & IT Security (Ransomware attacks, IT/system outages, data breaches at key suppliers)",Boeing (Direct),"Renton, WA, US",2.5
Sun Express: Leichter Tailstrike einer Boeing 737 in Frankfurt,aeroTELEGRAPH,2026-01-06 08:00:00,Sun Express: Leichter Tailstrike einer Boeing 737 in Frankfurt  aeroTELEGRAPH,https://news.google.com/rss/articles/CBMiqgFBVV95cUxPenpSazlMVWRsX2Q5MWo0Z1kybW1qSW40V25RTDF6ek5PS013RUx0WHA4eWV3a0dYTkRyX2FIZjIyeEJtTjhkUHdESU1iSm9CYktjUVJwRWR5SW5NcTV1SURCOXQ1c0VyWGh6V1Zqb1NZYWJ3dU9nWnFNZThCZl9SX0RGN25aR1NIemE1Q1ZacTZ4YVg5WVZFb2pmV2piY0tJSy1mWXVrM3Jmdw?oc=5,Germany (DE),LW,"Labor & Workforce (Strikes, union disputes, labor shortages, layoffs, negotiations)",Boeing (Direct),"Renton, WA, US",5.0
"Airbus ""träge"", Boeing ""beeindruckend"": Machtkampf der Flugzeugbauer",Business Insider Deutschland,2026-01-13 08:00:00,"Airbus ""träge"", Boeing ""beeindruckend"": Machtkampf der Flugzeugbauer  Business Insider Deutschland",https://news.google.com/rss/articles/CBMiqgFBVV95cUxPZklvMXR1dUZNQTZVeDJfVDlIVk9vblJDc3ZEY01Pb29JRllNN3JUVjEwVVhaNkUybUwxcTJ4V1RRd1cxeEtTMEFWTHJlTTlBWmpZMDljMkRXXzV4T1RBeXlxdkxRR25aSnNXcEtVMlJZeEg4bFRxRUlGYUM1VUl5QS1RMGZaYnhYTGJOUU1tODJxQy02VDlUbmJHREVlYTgtM19uR3UwQTJMUQ?oc=5,Germany (DE),MP,"Manufacturing & Production (Autoclave downtime, kiln shutdowns, factory floor capacity constraints)",Boeing (Direct),"Renton, WA, US",2.5
Boeing Stock: FAA Clears Path for 737 MAX Production Ramp-Up,AD HOC NEWS,2026-04-30 07:00:00,Boeing Stock: FAA Clears Path for 737 MAX Production Ramp-Up  AD HOC NEWS,https://news.google.com/rss/articles/CBMiugFBVV95cUxPekpId0U1MjRleVpkNTNodmtwQkZnNFBvaXczRGRyQmJUWnNsVUR4NUVCaGxXdDFuR0R0YlB1a2prRjlYNnRWY2JyYm0tVDJHN0JvVjVmQXVRX190bTJvdXN6LVRBalBMWTM0U0RYQnZpUndoc29oamRaNzdkUFN1bVpHOF9fdVBMMk5PVmhkRHMyNmQ1ckVkVmVHenpXOC1DSTdSSGFYZ2ZaNFdZb04tNk1jem0xUWs4MGc?oc=5,Germany (DE),QS,"Quality & Safety (Supplier defects, quality escapes, airworthiness directives, recalls, inspections)",Boeing (Direct),"Renton, WA, US",2.5
